id,visitors
air_ee3ba9af184c6c82_2017-05-15,8.594222
air_ee3ba9af184c6c82_2017-05-16,10.952248
air_ee3ba9af184c6c82_2017-05-17,10.89665
air_ee3ba9af184c6c82_2017-05-18,6.9853535
air_ee3ba9af184c6c82_2017-05-19,17.111902
air_ee3ba9af184c6c82_2017-05-20,11.228688
air_ee3ba9af184c6c82_2017-05-21,4.1946106
air_ee3ba9af184c6c82_2017-05-22,8.887546
air_ee3ba9af184c6c82_2017-05-23,11.505694
air_ee3ba9af184c6c82_2017-05-24,12.1915
air_ee3ba9af184c6c82_2017-05-25,8.156536
air_ee3ba9af184c6c82_2017-05-26,18.709242
air_ee3ba9af184c6c82_2017-05-27,12.743807
air_ee3ba9af184c6c82_2017-05-28,4.6695294
air_ee3ba9af184c6c82_2017-05-29,9.401936
air_ee3ba9af184c6c82_2017-05-30,12.679947
air_ee3ba9af184c6c82_2017-05-31,13.485818
air_eec5e572b9eb9c23_2017-04-23,14.888619
air_eec5e572b9eb9c23_2017-04-24,11.148257
air_eec5e572b9eb9c23_2017-04-25,10.521016
air_eec5e572b9eb9c23_2017-04-26,11.183685
air_eec5e572b9eb9c23_2017-04-27,12.751463
air_eec5e572b9eb9c23_2017-04-28,18.091879
air_eec5e572b9eb9c23_2017-04-29,13.942263
air_eec5e572b9eb9c23_2017-04-30,14.563054
air_eec5e572b9eb9c23_2017-05-01,9.108725
air_eec5e572b9eb9c23_2017-05-02,8.772334
air_eec5e572b9eb9c23_2017-05-03,20.621775
air_eec5e572b9eb9c23_2017-05-04,17.660727
air_eec5e572b9eb9c23_2017-05-05,27.088682
air_eec5e572b9eb9c23_2017-05-06,18.16397
air_eec5e572b9eb9c23_2017-05-07,14.296732
air_eec5e572b9eb9c23_2017-05-08,9.948216
air_eec5e572b9eb9c23_2017-05-09,9.595519
air_eec5e572b9eb9c23_2017-05-10,8.841158
air_eec5e572b9eb9c23_2017-05-11,11.224584
air_eec5e572b9eb9c23_2017-05-12,15.258459
air_eec5e572b9eb9c23_2017-05-13,18.944511
air_eec5e572b9eb9c23_2017-05-14,15.029514
air_eec5e572b9eb9c23_2017-05-15,11.03744
air_eec5e572b9eb9c23_2017-05-16,10.687941
air_eec5e572b9eb9c23_2017-05-17,10.486039
air_eec5e572b9eb9c23_2017-05-18,12.678068
air_eec5e572b9eb9c23_2017-05-19,17.292812
air_eec5e572b9eb9c23_2017-05-20,19.561096
air_eec5e572b9eb9c23_2017-05-21,15.4656315
air_eec5e572b9eb9c23_2017-05-22,12.019636
air_eec5e572b9eb9c23_2017-05-23,12.31614
air_eec5e572b9eb9c23_2017-05-24,12.380343
air_eec5e572b9eb9c23_2017-05-25,14.21657
air_eec5e572b9eb9c23_2017-05-26,19.404942
air_eec5e572b9eb9c23_2017-05-27,20.256811
air_eec5e572b9eb9c23_2017-05-28,15.434397
air_eec5e572b9eb9c23_2017-05-29,12.9552555
air_eec5e572b9eb9c23_2017-05-30,13.888367
air_eec5e572b9eb9c23_2017-05-31,14.44921
air_eeeadee005c006a2_2017-04-23,13.668073
air_eeeadee005c006a2_2017-04-24,10.125861
air_eeeadee005c006a2_2017-04-25,9.663391
air_eeeadee005c006a2_2017-04-26,14.845553
air_eeeadee005c006a2_2017-04-27,17.989683
air_eeeadee005c006a2_2017-04-28,16.208086
air_eeeadee005c006a2_2017-04-29,13.277743
air_eeeadee005c006a2_2017-04-30,14.241648
air_eeeadee005c006a2_2017-05-01,10.697486
air_eeeadee005c006a2_2017-05-02,9.101911
air_eeeadee005c006a2_2017-05-03,15.115427
air_eeeadee005c006a2_2017-05-04,14.168858
air_eeeadee005c006a2_2017-05-05,21.7145
air_eeeadee005c006a2_2017-05-06,10.681193
air_eeeadee005c006a2_2017-05-07,11.719553
air_eeeadee005c006a2_2017-05-08,10.838561
air_eeeadee005c006a2_2017-05-09,9.376589
air_eeeadee005c006a2_2017-05-10,13.071369
air_eeeadee005c006a2_2017-05-11,14.046142
air_eeeadee005c006a2_2017-05-12,15.214113
air_eeeadee005c006a2_2017-05-13,11.45476
air_eeeadee005c006a2_2017-05-14,12.41939
air_eeeadee005c006a2_2017-05-15,11.093916
air_eeeadee005c006a2_2017-05-16,9.820965
air_eeeadee005c006a2_2017-05-17,14.303802
air_eeeadee005c006a2_2017-05-18,16.814259
air_eeeadee005c006a2_2017-05-19,16.702444
air_eeeadee005c006a2_2017-05-20,12.463442
air_eeeadee005c006a2_2017-05-21,13.31592
air_eeeadee005c006a2_2017-05-22,11.409801
air_eeeadee005c006a2_2017-05-23,10.260896
air_eeeadee005c006a2_2017-05-24,15.715025
air_eeeadee005c006a2_2017-05-25,18.874435
air_eeeadee005c006a2_2017-05-26,18.208158
air_eeeadee005c006a2_2017-05-27,13.888437
air_eeeadee005c006a2_2017-05-28,14.016697
air_eeeadee005c006a2_2017-05-29,12.304209
air_eeeadee005c006a2_2017-05-30,10.903641
air_eeeadee005c006a2_2017-05-31,17.075691
air_ef47430bcd6f6a89_2017-04-23,22.294786
air_ef47430bcd6f6a89_2017-04-24,14.85823
air_ef47430bcd6f6a89_2017-04-25,12.553746
air_ef47430bcd6f6a89_2017-04-26,18.090633
air_ef47430bcd6f6a89_2017-04-27,16.209463
air_ef47430bcd6f6a89_2017-04-28,13.105348
air_ef47430bcd6f6a89_2017-04-29,17.32774
air_ef47430bcd6f6a89_2017-04-30,23.092888
air_ef47430bcd6f6a89_2017-05-01,14.119882
air_ef47430bcd6f6a89_2017-05-02,10.78896
air_ef47430bcd6f6a89_2017-05-03,20.53632
air_ef47430bcd6f6a89_2017-05-04,19.27202
air_ef47430bcd6f6a89_2017-05-05,18.605797
air_ef47430bcd6f6a89_2017-05-06,15.35083
air_ef47430bcd6f6a89_2017-05-07,20.4202
air_ef47430bcd6f6a89_2017-05-08,14.990794
air_ef47430bcd6f6a89_2017-05-09,11.101023
air_ef47430bcd6f6a89_2017-05-10,14.95025
air_ef47430bcd6f6a89_2017-05-11,13.799762
air_ef47430bcd6f6a89_2017-05-12,13.286596
air_ef47430bcd6f6a89_2017-05-13,16.65856
air_ef47430bcd6f6a89_2017-05-14,21.85548
air_ef47430bcd6f6a89_2017-05-15,15.360102
air_ef47430bcd6f6a89_2017-05-16,11.742955
air_ef47430bcd6f6a89_2017-05-17,16.851946
air_ef47430bcd6f6a89_2017-05-18,14.871332
air_ef47430bcd6f6a89_2017-05-19,13.833306
air_ef47430bcd6f6a89_2017-05-20,18.255028
air_ef47430bcd6f6a89_2017-05-21,23.279165
air_ef47430bcd6f6a89_2017-05-22,15.711439
air_ef47430bcd6f6a89_2017-05-23,12.455938
air_ef47430bcd6f6a89_2017-05-24,18.989876
air_ef47430bcd6f6a89_2017-05-25,16.279398
air_ef47430bcd6f6a89_2017-05-26,14.505832
air_ef47430bcd6f6a89_2017-05-27,19.995451
air_ef47430bcd6f6a89_2017-05-28,24.278524
air_ef47430bcd6f6a89_2017-05-29,16.503235
air_ef47430bcd6f6a89_2017-05-30,13.246738
air_ef47430bcd6f6a89_2017-05-31,20.122166
air_ef789667e2e6fe96_2017-04-23,51.172226
air_ef789667e2e6fe96_2017-04-24,19.23753
air_ef789667e2e6fe96_2017-04-25,24.046776
air_ef789667e2e6fe96_2017-04-26,29.908264
air_ef789667e2e6fe96_2017-04-27,23.36235
air_ef789667e2e6fe96_2017-04-28,43.08327
air_ef789667e2e6fe96_2017-04-29,49.716965
air_ef789667e2e6fe96_2017-04-30,54.29932
air_ef789667e2e6fe96_2017-05-01,17.237003
air_ef789667e2e6fe96_2017-05-02,23.208082
air_ef789667e2e6fe96_2017-05-03,59.152172
air_ef789667e2e6fe96_2017-05-04,43.27835
air_ef789667e2e6fe96_2017-05-05,66.62994
air_ef789667e2e6fe96_2017-05-06,44.429413
air_ef789667e2e6fe96_2017-05-07,44.715015
air_ef789667e2e6fe96_2017-05-08,17.842278
air_ef789667e2e6fe96_2017-05-09,23.925869
air_ef789667e2e6fe96_2017-05-10,26.27014
air_ef789667e2e6fe96_2017-05-11,20.36158
air_ef789667e2e6fe96_2017-05-12,36.84954
air_ef789667e2e6fe96_2017-05-13,47.826687
air_ef789667e2e6fe96_2017-05-14,49.379112
air_ef789667e2e6fe96_2017-05-15,18.93133
air_ef789667e2e6fe96_2017-05-16,23.995913
air_ef789667e2e6fe96_2017-05-17,28.213583
air_ef789667e2e6fe96_2017-05-18,22.307854
air_ef789667e2e6fe96_2017-05-19,41.09216
air_ef789667e2e6fe96_2017-05-20,50.16178
air_ef789667e2e6fe96_2017-05-21,53.356487
air_ef789667e2e6fe96_2017-05-22,20.57507
air_ef789667e2e6fe96_2017-05-23,25.678673
air_ef789667e2e6fe96_2017-05-24,31.143448
air_ef789667e2e6fe96_2017-05-25,25.11348
air_ef789667e2e6fe96_2017-05-26,44.71676
air_ef789667e2e6fe96_2017-05-27,52.535183
air_ef789667e2e6fe96_2017-05-28,56.89621
air_ef789667e2e6fe96_2017-05-29,23.012878
air_ef789667e2e6fe96_2017-05-30,28.394691
air_ef789667e2e6fe96_2017-05-31,34.664993
air_ef920fa6f4b085f6_2017-04-23,31.501293
air_ef920fa6f4b085f6_2017-04-24,6.0169306
air_ef920fa6f4b085f6_2017-04-25,27.835123
air_ef920fa6f4b085f6_2017-04-26,34.893436
air_ef920fa6f4b085f6_2017-04-27,39.09682
air_ef920fa6f4b085f6_2017-04-28,37.82559
air_ef920fa6f4b085f6_2017-04-29,24.080921
air_ef920fa6f4b085f6_2017-04-30,33.74881
air_ef920fa6f4b085f6_2017-05-01,6.9503255
air_ef920fa6f4b085f6_2017-05-02,24.295803
air_ef920fa6f4b085f6_2017-05-03,42.192112
air_ef920fa6f4b085f6_2017-05-04,42.462738
air_ef920fa6f4b085f6_2017-05-05,40.854347
air_ef920fa6f4b085f6_2017-05-06,34.70231
air_ef920fa6f4b085f6_2017-05-07,28.154984
air_ef920fa6f4b085f6_2017-05-08,6.4771543
air_ef920fa6f4b085f6_2017-05-09,25.967371
air_ef920fa6f4b085f6_2017-05-10,30.606806
air_ef920fa6f4b085f6_2017-05-11,35.35119
air_ef920fa6f4b085f6_2017-05-12,34.59622
air_ef920fa6f4b085f6_2017-05-13,35.9016
air_ef920fa6f4b085f6_2017-05-14,30.327824
air_ef920fa6f4b085f6_2017-05-15,6.672119
air_ef920fa6f4b085f6_2017-05-16,27.375504
air_ef920fa6f4b085f6_2017-05-17,33.885727
air_ef920fa6f4b085f6_2017-05-18,38.39124
air_ef920fa6f4b085f6_2017-05-19,37.048717
air_ef920fa6f4b085f6_2017-05-20,36.53759
air_ef920fa6f4b085f6_2017-05-21,31.99585
air_ef920fa6f4b085f6_2017-05-22,7.2379675
air_ef920fa6f4b085f6_2017-05-23,29.862831
air_ef920fa6f4b085f6_2017-05-24,37.598946
air_ef920fa6f4b085f6_2017-05-25,41.553394
air_ef920fa6f4b085f6_2017-05-26,39.266773
air_ef920fa6f4b085f6_2017-05-27,37.93061
air_ef920fa6f4b085f6_2017-05-28,33.876095
air_ef920fa6f4b085f6_2017-05-29,8.409001
air_ef920fa6f4b085f6_2017-05-30,33.01896
air_ef920fa6f4b085f6_2017-05-31,42.127674
air_efc80d3f96b3aff7_2017-04-23,8.884838
air_efc80d3f96b3aff7_2017-04-24,6.282237
air_efc80d3f96b3aff7_2017-04-25,5.0543957
air_efc80d3f96b3aff7_2017-04-26,4.672528
air_efc80d3f96b3aff7_2017-04-27,8.8409
air_efc80d3f96b3aff7_2017-04-28,10.170461
air_efc80d3f96b3aff7_2017-04-29,13.336051
air_efc80d3f96b3aff7_2017-04-30,9.001588
air_efc80d3f96b3aff7_2017-05-01,5.396375
air_efc80d3f96b3aff7_2017-05-02,5.338868
air_efc80d3f96b3aff7_2017-05-03,9.58967
air_efc80d3f96b3aff7_2017-05-04,12.394285
air_efc80d3f96b3aff7_2017-05-05,16.164549
air_efc80d3f96b3aff7_2017-05-06,13.312984
air_efc80d3f96b3aff7_2017-05-07,10.757203
air_efc80d3f96b3aff7_2017-05-08,5.658209
air_efc80d3f96b3aff7_2017-05-09,5.3801303
air_efc80d3f96b3aff7_2017-05-10,4.940045
air_efc80d3f96b3aff7_2017-05-11,9.998666
air_efc80d3f96b3aff7_2017-05-12,11.385379
air_efc80d3f96b3aff7_2017-05-13,13.604911
air_efc80d3f96b3aff7_2017-05-14,10.720003
air_efc80d3f96b3aff7_2017-05-15,6.1274233
air_efc80d3f96b3aff7_2017-05-16,5.490308
air_efc80d3f96b3aff7_2017-05-17,4.922815
air_efc80d3f96b3aff7_2017-05-18,10.005935
air_efc80d3f96b3aff7_2017-05-19,11.32685
air_efc80d3f96b3aff7_2017-05-20,14.273642
air_efc80d3f96b3aff7_2017-05-21,10.5129595
air_efc80d3f96b3aff7_2017-05-22,6.7347593
air_efc80d3f96b3aff7_2017-05-23,5.6792855
air_efc80d3f96b3aff7_2017-05-24,5.1945844
air_efc80d3f96b3aff7_2017-05-25,9.973395
air_efc80d3f96b3aff7_2017-05-26,11.297522
air_efc80d3f96b3aff7_2017-05-27,14.512576
air_efc80d3f96b3aff7_2017-05-28,10.414707
air_efc80d3f96b3aff7_2017-05-29,7.2522373
air_efc80d3f96b3aff7_2017-05-30,5.8849525
air_efc80d3f96b3aff7_2017-05-31,5.6589003
air_efd70b04de878f25_2017-04-23,30.826006
air_efd70b04de878f25_2017-04-24,36.534958
air_efd70b04de878f25_2017-04-25,35.85713
air_efd70b04de878f25_2017-04-26,43.178406
air_efd70b04de878f25_2017-04-27,36.416233
air_efd70b04de878f25_2017-04-28,44.912064
air_efd70b04de878f25_2017-04-29,28.859682
air_efd70b04de878f25_2017-04-30,30.930405
air_efd70b04de878f25_2017-05-01,34.55781
air_efd70b04de878f25_2017-05-02,30.218086
air_efd70b04de878f25_2017-05-03,36.60291
air_efd70b04de878f25_2017-05-04,35.44507
air_efd70b04de878f25_2017-05-05,38.27166
air_efd70b04de878f25_2017-05-06,40.97715
air_efd70b04de878f25_2017-05-07,33.432945
air_efd70b04de878f25_2017-05-08,36.850876
air_efd70b04de878f25_2017-05-09,31.642456
air_efd70b04de878f25_2017-05-10,40.331223
air_efd70b04de878f25_2017-05-11,36.388428
air_efd70b04de878f25_2017-05-12,43.443237
air_efd70b04de878f25_2017-05-13,41.084473
air_efd70b04de878f25_2017-05-14,33.837036
air_efd70b04de878f25_2017-05-15,38.559048
air_efd70b04de878f25_2017-05-16,33.951714
air_efd70b04de878f25_2017-05-17,42.21024
air_efd70b04de878f25_2017-05-18,36.89113
air_efd70b04de878f25_2017-05-19,45.79191
air_efd70b04de878f25_2017-05-20,40.313072
air_efd70b04de878f25_2017-05-21,34.00278
air_efd70b04de878f25_2017-05-22,39.30504
air_efd70b04de878f25_2017-05-23,36.560116
air_efd70b04de878f25_2017-05-24,45.013077
air_efd70b04de878f25_2017-05-25,37.980465
air_efd70b04de878f25_2017-05-26,48.00821
air_efd70b04de878f25_2017-05-27,39.82674
air_efd70b04de878f25_2017-05-28,33.819103
air_efd70b04de878f25_2017-05-29,41.29226
air_efd70b04de878f25_2017-05-30,39.443226
air_efd70b04de878f25_2017-05-31,48.395386
air_efef1e3daecce07e_2017-04-23,57.119595
air_efef1e3daecce07e_2017-04-24,34.42001
air_efef1e3daecce07e_2017-04-25,44.629013
air_efef1e3daecce07e_2017-04-26,44.391216
air_efef1e3daecce07e_2017-04-27,51.514717
air_efef1e3daecce07e_2017-04-28,44.948967
air_efef1e3daecce07e_2017-04-29,54.214165
air_efef1e3daecce07e_2017-04-30,56.043747
air_efef1e3daecce07e_2017-05-01,32.80986
air_efef1e3daecce07e_2017-05-02,42.991486
air_efef1e3daecce07e_2017-05-03,78.37479
air_efef1e3daecce07e_2017-05-04,61.30784
air_efef1e3daecce07e_2017-05-05,76.480484
air_efef1e3daecce07e_2017-05-06,55.44184
air_efef1e3daecce07e_2017-05-07,56.975082
air_efef1e3daecce07e_2017-05-08,33.562965
air_efef1e3daecce07e_2017-05-09,44.488174
air_efef1e3daecce07e_2017-05-10,43.955135
air_efef1e3daecce07e_2017-05-11,49.765186
air_efef1e3daecce07e_2017-05-12,44.423367
air_efef1e3daecce07e_2017-05-13,57.9804
air_efef1e3daecce07e_2017-05-14,59.323307
air_efef1e3daecce07e_2017-05-15,35.82043
air_efef1e3daecce07e_2017-05-16,46.35797
air_efef1e3daecce07e_2017-05-17,47.004395
air_efef1e3daecce07e_2017-05-18,52.238483
air_efef1e3daecce07e_2017-05-19,46.374706
air_efef1e3daecce07e_2017-05-20,61.77389
air_efef1e3daecce07e_2017-05-21,60.754158
air_efef1e3daecce07e_2017-05-22,38.165047
air_efef1e3daecce07e_2017-05-23,47.83784
air_efef1e3daecce07e_2017-05-24,49.683556
air_efef1e3daecce07e_2017-05-25,56.499702
air_efef1e3daecce07e_2017-05-26,49.2975
air_efef1e3daecce07e_2017-05-27,66.83729
air_efef1e3daecce07e_2017-05-28,60.802086
air_efef1e3daecce07e_2017-05-29,41.067318
air_efef1e3daecce07e_2017-05-30,48.590466
air_efef1e3daecce07e_2017-05-31,53.136543
air_f068442ebb6c246c_2017-04-23,5.490585
air_f068442ebb6c246c_2017-04-24,6.798095
air_f068442ebb6c246c_2017-04-25,7.574296
air_f068442ebb6c246c_2017-04-26,11.666026
air_f068442ebb6c246c_2017-04-27,8.918067
air_f068442ebb6c246c_2017-04-28,13.817055
air_f068442ebb6c246c_2017-04-29,10.971778
air_f068442ebb6c246c_2017-04-30,5.478494
air_f068442ebb6c246c_2017-05-01,6.9315634
air_f068442ebb6c246c_2017-05-02,6.774115
air_f068442ebb6c246c_2017-05-03,10.417865
air_f068442ebb6c246c_2017-05-04,6.6011376
air_f068442ebb6c246c_2017-05-05,14.67651
air_f068442ebb6c246c_2017-05-06,10.4186325
air_f068442ebb6c246c_2017-05-07,5.6612535
air_f068442ebb6c246c_2017-05-08,6.8487554
air_f068442ebb6c246c_2017-05-09,6.9981008
air_f068442ebb6c246c_2017-05-10,9.711504
air_f068442ebb6c246c_2017-05-11,6.5932856
air_f068442ebb6c246c_2017-05-12,11.396215
air_f068442ebb6c246c_2017-05-13,11.505999
air_f068442ebb6c246c_2017-05-14,5.714547
air_f068442ebb6c246c_2017-05-15,6.925123
air_f068442ebb6c246c_2017-05-16,7.4320908
air_f068442ebb6c246c_2017-05-17,10.824528
air_f068442ebb6c246c_2017-05-18,7.7619524
air_f068442ebb6c246c_2017-05-19,13.523055
air_f068442ebb6c246c_2017-05-20,12.134415
air_f068442ebb6c246c_2017-05-21,5.8073554
air_f068442ebb6c246c_2017-05-22,7.479451
air_f068442ebb6c246c_2017-05-23,8.009516
air_f068442ebb6c246c_2017-05-24,12.371618
air_f068442ebb6c246c_2017-05-25,9.470855
air_f068442ebb6c246c_2017-05-26,15.411623
air_f068442ebb6c246c_2017-05-27,12.621852
air_f068442ebb6c246c_2017-05-28,5.842473
air_f068442ebb6c246c_2017-05-29,8.355084
air_f068442ebb6c246c_2017-05-30,8.689191
air_f068442ebb6c246c_2017-05-31,14.155414
air_f0c7272956e62f12_2017-04-23,1.5193524
air_f0c7272956e62f12_2017-04-24,2.6818783
air_f0c7272956e62f12_2017-04-25,4.027062
air_f0c7272956e62f12_2017-04-26,4.0184383
air_f0c7272956e62f12_2017-04-27,3.3097672
air_f0c7272956e62f12_2017-04-28,3.3484182
air_f0c7272956e62f12_2017-04-29,4.545493
air_f0c7272956e62f12_2017-04-30,1.5389981
air_f0c7272956e62f12_2017-05-01,3.8615537
air_f0c7272956e62f12_2017-05-02,3.5259452
air_f0c7272956e62f12_2017-05-03,4.285254
air_f0c7272956e62f12_2017-05-04,2.5202346
air_f0c7272956e62f12_2017-05-05,4.4264617
air_f0c7272956e62f12_2017-05-06,5.54355
air_f0c7272956e62f12_2017-05-07,1.5228913
air_f0c7272956e62f12_2017-05-08,3.4903846
air_f0c7272956e62f12_2017-05-09,3.8007393
air_f0c7272956e62f12_2017-05-10,3.5843315
air_f0c7272956e62f12_2017-05-11,3.1793003
air_f0c7272956e62f12_2017-05-12,3.6764536
air_f0c7272956e62f12_2017-05-13,5.4019136
air_f0c7272956e62f12_2017-05-14,1.5417988
air_f0c7272956e62f12_2017-05-15,3.1590438
air_f0c7272956e62f12_2017-05-16,4.0974116
air_f0c7272956e62f12_2017-05-17,3.865531
air_f0c7272956e62f12_2017-05-18,3.29889
air_f0c7272956e62f12_2017-05-19,3.6327157
air_f0c7272956e62f12_2017-05-20,5.2692547
air_f0c7272956e62f12_2017-05-21,1.5698628
air_f0c7272956e62f12_2017-05-22,2.9972005
air_f0c7272956e62f12_2017-05-23,4.3183403
air_f0c7272956e62f12_2017-05-24,4.224616
air_f0c7272956e62f12_2017-05-25,3.5256443
air_f0c7272956e62f12_2017-05-26,3.6523833
air_f0c7272956e62f12_2017-05-27,5.315767
air_f0c7272956e62f12_2017-05-28,1.573832
air_f0c7272956e62f12_2017-05-29,2.97666
air_f0c7272956e62f12_2017-05-30,4.500155
air_f0c7272956e62f12_2017-05-31,4.47952
air_f0fb0975bdc2cdf9_2017-04-23,13.394172
air_f0fb0975bdc2cdf9_2017-04-24,3.9014192
air_f0fb0975bdc2cdf9_2017-04-25,9.026392
air_f0fb0975bdc2cdf9_2017-04-26,8.688899
air_f0fb0975bdc2cdf9_2017-04-27,8.927769
air_f0fb0975bdc2cdf9_2017-04-28,20.354717
air_f0fb0975bdc2cdf9_2017-04-29,15.926699
air_f0fb0975bdc2cdf9_2017-04-30,13.817132
air_f0fb0975bdc2cdf9_2017-05-01,3.6029115
air_f0fb0975bdc2cdf9_2017-05-02,4.8287277
air_f0fb0975bdc2cdf9_2017-05-03,14.991678
air_f0fb0975bdc2cdf9_2017-05-04,11.019947
air_f0fb0975bdc2cdf9_2017-05-05,21.731598
air_f0fb0975bdc2cdf9_2017-05-06,13.863773
air_f0fb0975bdc2cdf9_2017-05-07,12.108905
air_f0fb0975bdc2cdf9_2017-05-08,3.541441
air_f0fb0975bdc2cdf9_2017-05-09,5.9619956
air_f0fb0975bdc2cdf9_2017-05-10,6.1388316
air_f0fb0975bdc2cdf9_2017-05-11,6.30516
air_f0fb0975bdc2cdf9_2017-05-12,14.756473
air_f0fb0975bdc2cdf9_2017-05-13,15.23699
air_f0fb0975bdc2cdf9_2017-05-14,13.0158615
air_f0fb0975bdc2cdf9_2017-05-15,3.8012695
air_f0fb0975bdc2cdf9_2017-05-16,7.7993584
air_f0fb0975bdc2cdf9_2017-05-17,7.1989202
air_f0fb0975bdc2cdf9_2017-05-18,7.556513
air_f0fb0975bdc2cdf9_2017-05-19,18.167372
air_f0fb0975bdc2cdf9_2017-05-20,15.961086
air_f0fb0975bdc2cdf9_2017-05-21,13.858126
air_f0fb0975bdc2cdf9_2017-05-22,4.377892
air_f0fb0975bdc2cdf9_2017-05-23,9.412347
air_f0fb0975bdc2cdf9_2017-05-24,9.204281
air_f0fb0975bdc2cdf9_2017-05-25,9.456599
air_f0fb0975bdc2cdf9_2017-05-26,21.768448
air_f0fb0975bdc2cdf9_2017-05-27,16.634914
air_f0fb0975bdc2cdf9_2017-05-28,14.0488825
air_f0fb0975bdc2cdf9_2017-05-29,5.0888686
air_f0fb0975bdc2cdf9_2017-05-30,11.048317
air_f0fb0975bdc2cdf9_2017-05-31,12.472265
air_f1094dbf2aef85d9_2017-04-23,2.065437
air_f1094dbf2aef85d9_2017-04-24,5.0069194
air_f1094dbf2aef85d9_2017-04-25,8.324348
air_f1094dbf2aef85d9_2017-04-26,6.111713
air_f1094dbf2aef85d9_2017-04-27,4.475576
air_f1094dbf2aef85d9_2017-04-28,5.521906
air_f1094dbf2aef85d9_2017-04-29,3.4766545
air_f1094dbf2aef85d9_2017-04-30,2.0677347
air_f1094dbf2aef85d9_2017-05-01,6.1842675
air_f1094dbf2aef85d9_2017-05-02,9.862613
air_f1094dbf2aef85d9_2017-05-03,4.9253354
air_f1094dbf2aef85d9_2017-05-04,3.7279196
air_f1094dbf2aef85d9_2017-05-05,4.912099
air_f1094dbf2aef85d9_2017-05-06,3.465519
air_f1094dbf2aef85d9_2017-05-07,2.2906723
air_f1094dbf2aef85d9_2017-05-08,5.797421
air_f1094dbf2aef85d9_2017-05-09,9.560801
air_f1094dbf2aef85d9_2017-05-10,6.3339944
air_f1094dbf2aef85d9_2017-05-11,4.870579
air_f1094dbf2aef85d9_2017-05-12,6.377607
air_f1094dbf2aef85d9_2017-05-13,3.338426
air_f1094dbf2aef85d9_2017-05-14,2.2599347
air_f1094dbf2aef85d9_2017-05-15,5.5152698
air_f1094dbf2aef85d9_2017-05-16,9.3243885
air_f1094dbf2aef85d9_2017-05-17,6.2319646
air_f1094dbf2aef85d9_2017-05-18,5.085139
air_f1094dbf2aef85d9_2017-05-19,5.964554
air_f1094dbf2aef85d9_2017-05-20,3.3858895
air_f1094dbf2aef85d9_2017-05-21,2.2500978
air_f1094dbf2aef85d9_2017-05-22,5.235456
air_f1094dbf2aef85d9_2017-05-23,8.802394
air_f1094dbf2aef85d9_2017-05-24,6.4659495
air_f1094dbf2aef85d9_2017-05-25,5.091725
air_f1094dbf2aef85d9_2017-05-26,5.719197
air_f1094dbf2aef85d9_2017-05-27,3.482492
air_f1094dbf2aef85d9_2017-05-28,2.2025018
air_f1094dbf2aef85d9_2017-05-29,5.257914
air_f1094dbf2aef85d9_2017-05-30,8.389059
air_f1094dbf2aef85d9_2017-05-31,6.9106345
air_f180301886c21375_2017-04-23,20.821106
air_f180301886c21375_2017-04-24,13.658815
air_f180301886c21375_2017-04-25,14.205055
air_f180301886c21375_2017-04-26,16.255892
air_f180301886c21375_2017-04-27,14.850636
air_f180301886c21375_2017-04-28,28.28833
air_f180301886c21375_2017-04-29,26.172491
air_f180301886c21375_2017-04-30,21.355701
air_f180301886c21375_2017-05-01,12.484923
air_f180301886c21375_2017-05-02,11.068856
air_f180301886c21375_2017-05-03,26.884796
air_f180301886c21375_2017-05-04,23.573421
air_f180301886c21375_2017-05-05,42.593086
air_f180301886c21375_2017-05-06,26.14971
air_f180301886c21375_2017-05-07,19.012068
air_f180301886c21375_2017-05-08,13.687642
air_f180301886c21375_2017-05-09,12.529568
air_f180301886c21375_2017-05-10,13.107722
air_f180301886c21375_2017-05-11,11.5814705
air_f180301886c21375_2017-05-12,26.572613
air_f180301886c21375_2017-05-13,27.848463
air_f180301886c21375_2017-05-14,20.904348
air_f180301886c21375_2017-05-15,14.692178
air_f180301886c21375_2017-05-16,14.285831
air_f180301886c21375_2017-05-17,15.842726
air_f180301886c21375_2017-05-18,14.316936
air_f180301886c21375_2017-05-19,28.955017
air_f180301886c21375_2017-05-20,30.238695
air_f180301886c21375_2017-05-21,22.050528
air_f180301886c21375_2017-05-22,15.9426155
air_f180301886c21375_2017-05-23,16.365824
air_f180301886c21375_2017-05-24,18.218071
air_f180301886c21375_2017-05-25,16.848362
air_f180301886c21375_2017-05-26,31.068356
air_f180301886c21375_2017-05-27,32.74294
air_f180301886c21375_2017-05-28,22.855793
air_f180301886c21375_2017-05-29,16.917006
air_f180301886c21375_2017-05-30,19.015495
air_f180301886c21375_2017-05-31,21.13451
air_f183a514cb8ff4fa_2017-04-23,26.4186
air_f183a514cb8ff4fa_2017-04-24,30.06607
air_f183a514cb8ff4fa_2017-04-25,34.99734
air_f183a514cb8ff4fa_2017-04-26,37.251644
air_f183a514cb8ff4fa_2017-04-27,44.102345
air_f183a514cb8ff4fa_2017-04-28,51.74452
air_f183a514cb8ff4fa_2017-04-29,24.122993
air_f183a514cb8ff4fa_2017-04-30,27.790718
air_f183a514cb8ff4fa_2017-05-01,30.254444
air_f183a514cb8ff4fa_2017-05-02,31.951885
air_f183a514cb8ff4fa_2017-05-03,30.716291
air_f183a514cb8ff4fa_2017-05-04,31.489765
